player_name,Unnamed: 0,age,player_height,player_weight,gp,pts_media_carrera,reb,ast,net_rating,oreb_pct,dreb_pct,usg_pct,ts_pct,ast_pct,pts_22_23
Seth Curry,9940.125,27.0,187.96,83.91452,47.125,8.6125,1.8625,1.725,-1.425,0.009874999999999974,0.117625,0.16787499999999994,0.5205,0.12312499999999998,9.2
Shai Gilgeous-Alexander,11299.0,21.5,197.485,81.759958,60.75,19.5,4.6,4.6,-3.1500000000000004,0.0195,0.11425,0.2495,0.5755,0.23275,31.4
Shake Milton,11292.25,23.5,196.215,93.213156,44.5,8.75,2.225,2.275,0.575,0.024,0.08975,0.1865,0.5415,0.16399999999999998,8.4
Shaquille Harrison,10995.0,26.0,196.088,86.636072,35.0,4.42,2.2199999999999998,1.52,-3.96,0.032,0.1286,0.15619999999999998,0.4683999999999999,0.15699999999999997,8.8
Skylar Mays,11890.0,23.5,193.04,92.98636,30.5,3.3499999999999996,1.0,0.75,-5.75,0.0295,0.093,0.16749999999999998,0.579,0.15,15.3
Spencer Dinwiddie,10183.75,25.5,197.485,93.836845,48.375,10.85,2.9,4.275,-0.5874999999999999,0.01525,0.103125,0.208,0.515625,0.28862499999999996,17.3
Stanley Johnson,10453.285714285714,23.0,199.57142857142858,110.54685028571429,59.857142857142854,5.942857142857143,2.9857142857142853,1.4142857142857144,-2.1142857142857143,0.029571428571428544,0.13599999999999998,0.1657142857142857,0.4854285714285714,0.12057142857142857,5.8
Stephen Curry,8926.23076923077,28.0,190.30461538461537,84.78681230769232,63.53846153846154,23.76153846153846,4.661538461538462,6.415384615384616,7.130769230769231,0.021461538461538456,0.12030769230769231,0.27876923076923077,0.6174615384615384,0.29653846153846153,29.4
Sterling Brown,10986.6,25.0,196.596,101.5138896,52.8,5.4,3.3400000000000007,1.0,-0.6000000000000002,0.03319999999999998,0.1558,0.1406,0.5288,0.0848,0.0
Steven Adams,9929.777777777777,24.0,212.51333333333335,117.68192444444445,73.77777777777777,9.277777777777779,8.077777777777778,1.5222222222222221,4.844444444444445,0.13422222222222221,0.1711111111111111,0.14122222222222222,0.5867777777777777,0.07633333333333331,8.6
Svi Mykhailiuk,11284.25,23.5,201.295,92.98636,55.0,6.324999999999999,1.725,1.325,-3.8,0.018250000000000002,0.08274999999999996,0.16825,0.51575,0.11274999999999999,6.9
T.J. McConnell,10437.0,27.0,186.87142857142857,87.47845714285714,68.71428571428571,7.042857142857143,3.0285714285714285,5.0,-2.585714285714286,0.02499999999999996,0.11142857142857143,0.15285714285714283,0.5375714285714286,0.317,8.7
T.J. Warren,10664.0,25.5,203.2,98.65626,44.75,18.225,4.2,1.4,-2.85,0.03125,0.09975,0.22649999999999998,0.57275,0.0685,7.5
Taj Gibson,8918.23076923077,31.0,205.73999999999998,103.76789292307693,68.92307692307692,8.723076923076924,6.0,0.9538461538461539,2.4384615384615382,0.10046153846153844,0.16330769230769232,0.16161538461538458,0.5638461538461539,0.06376923076923077,3.4
Talen Horton-Tucker,11560.333333333334,20.0,193.04,106.140528,43.666666666666664,8.233333333333333,2.3333333333333335,2.1666666666666665,-3.5666666666666664,0.021666666666666667,0.08666666666666663,0.19299999999999995,0.5246666666666667,0.15633333333333332,10.7
Taurean Prince,10679.333333333334,25.5,201.50666666666666,99.33664800000001,61.666666666666664,10.366666666666665,3.8333333333333335,1.7166666666666668,-3.216666666666667,0.021,0.13416666666666666,0.18866666666666665,0.5438333333333333,0.104,9.1
Terance Mann,11571.333333333334,24.0,195.58,97.52227999999998,63.0,6.733333333333334,3.3666666666666667,1.8333333333333333,1.4333333333333336,0.038,0.1263333333333333,0.14133333333333334,0.5733333333333334,0.15133333333333335,8.8
Terence Davis,11567.333333333334,24.0,193.04,91.171992,54.333333333333336,8.866666666666667,2.966666666666667,1.4333333333333333,3.1666666666666665,0.025333333333333333,0.1333333333333333,0.21266666666666667,0.5619999999999999,0.123,6.7
Terrence Ross,9649.0,26.5,199.39000000000001,90.945196,67.0,11.209999999999999,2.87,1.3199999999999998,-1.6600000000000001,0.015399999999999988,0.1058,0.19749999999999998,0.5323,0.0838,8.3
Terry Rozier,10442.142857142857,25.0,186.50857142857143,86.18248000000001,68.14285714285714,12.185714285714285,3.771428571428572,3.042857142857143,-2.1285714285714286,0.030285714285714273,0.12828571428571428,0.20357142857142851,0.501,0.19128571428571425,21.1
Terry Taylor,12291.0,22.0,195.58,104.32616,33.0,9.6,5.2,1.2,-6.9,0.129,0.1169999999999999,0.151,0.6559999999999999,0.081,2.9
Thaddeus Young,8454.2,27.0,203.2,102.3303552,72.33333333333333,12.58,5.786666666666666,1.8466666666666667,0.36,0.0764,0.14479999999999998,0.1997333333333333,0.5429999999999999,0.10393333333333331,4.4
Thanasis Antetokounmpo,10917.25,26.75,198.755,97.749076,31.75,3.075,1.5,0.525,-10.125,0.06525,0.112,0.19799999999999995,0.5865,0.0895,1.4
Theo Maledon,11870.0,20.5,193.04,79.3786,58.0,8.6,2.9000000000000004,2.85,-13.5,0.016,0.10949999999999994,0.1945,0.4945,0.19249999999999995,6.7
Theo Pinson,11299.25,24.5,196.215,96.841892,21.75,2.675,1.25,0.975,-8.4,0.012750000000000001,0.11624999999999998,0.16625,0.381,0.16274999999999998,2.4
Thomas Bryant,10983.8,22.0,208.788,112.490816,34.0,9.379999999999999,4.9399999999999995,1.1800000000000002,-5.459999999999999,0.06339999999999998,0.19279999999999994,0.1734,0.615,0.0974,9.8
Tim Hardaway Jr.,9944.777777777777,26.0,197.27333333333334,93.23835555555556,65.11111111111111,13.866666666666667,2.8666666666666667,1.8777777777777775,-1.0222222222222221,0.012222222222222223,0.09466666666666662,0.2152222222222222,0.5496666666666666,0.10844444444444443,14.4
Tobias Harris,9415.545454545454,24.0,204.35454545454547,104.73851636363635,68.45454545454545,15.763636363636364,6.054545454545454,2.1999999999999997,-1.0636363636363635,0.038181818181818185,0.17427272727272725,0.2200909090909091,0.5603636363636364,0.11263636363636363,14.7
Tony Bradley,10994.6,22.0,208.28000000000003,112.490816,33.4,4.32,3.9799999999999995,0.44000000000000006,-3.6599999999999993,0.1406,0.21679999999999996,0.1574,0.5599999999999999,0.05819999999999999,1.6
Torrey Craig,10993.2,29.0,200.152,99.1552112,60.0,5.4799999999999995,3.6,0.9199999999999999,-2.8,0.059799999999999985,0.13719999999999996,0.12799999999999997,0.554,0.06859999999999998,7.4
Trae Young,11313.0,21.5,186.055,79.83219199999999,70.0,25.6,3.9,9.125,-0.925,0.018749999999999975,0.093,0.3172499999999999,0.5815,0.42025,26.2
Tre Jones,11855.0,21.5,185.42,83.91452,53.0,4.25,1.4000000000000001,2.25,-7.15,0.02599999999999995,0.076,0.155,0.5445,0.254,12.9
Tre Mann,12273.0,21.0,190.5,80.73937600000001,60.0,10.4,2.9,1.5,-10.3,0.017,0.1009999999999999,0.213,0.501,0.108,7.7
Trendon Watford,12275.0,21.0,203.2,107.501304,48.0,7.6,4.1,1.7,-17.9,0.06,0.163,0.1689999999999999,0.59,0.152,7.4
Trent Forrest,11862.0,23.5,193.04,95.25432,45.0,3.0999999999999996,1.6,1.65,-1.6,0.0345,0.10200000000000001,0.134,0.5539999999999999,0.1965,2.3
Trevelin Queen,12277.0,25.0,198.12,86.18248,10.0,4.3,1.6,0.4,5.6,0.091,0.134,0.2189999999999999,0.619,0.074,3.0
Trey Lyles,10441.0,23.0,207.1914285714286,106.140528,64.14285714285714,7.514285714285714,4.3,1.0285714285714285,-3.4714285714285715,0.04342857142857139,0.1997142857142857,0.1857142857142857,0.5415714285714286,0.08757142857142855,7.6
Trey Murphy III,12282.0,22.0,203.2,93.439952,62.0,5.4,2.4,0.6,0.3,0.049,0.122,0.147,0.5579999999999999,0.065,14.5
Troy Brown Jr.,11187.25,20.5,198.755,97.52228,55.25,6.050000000000001,3.65,1.5,-1.25,0.0405,0.158,0.14775,0.51525,0.11174999999999997,7.1
Ty Jerome,11423.0,23.0,195.58,88.45044,37.333333333333336,7.033333333333334,1.9666666666666668,2.433333333333333,-7.833333333333333,0.017333333333333336,0.09733333333333333,0.18533333333333335,0.49933333333333335,0.2266666666666666,6.9
Tyler Dorsey,10087.5,22.5,195.58,83.007336,52.0,6.7,2.3499999999999996,1.2999999999999998,-4.55,0.026,0.11499999999999995,0.1875,0.5015000000000001,0.123,3.0
Tyler Herro,11419.333333333334,21.0,195.58,88.45044,58.333333333333336,16.433333333333334,4.7,3.1999999999999997,0.2333333333333331,0.013666666666666666,0.136,0.23866666666666667,0.5513333333333333,0.17333333333333334,20.1
Tyrese Haliburton,11600.5,21.5,195.58,83.91452,67.5,14.15,3.5,6.75,-5.8,0.022,0.08449999999999999,0.1795,0.59,0.29100000000000004,20.7
Tyrese Maxey,11599.5,20.5,187.96,90.7184,68.0,12.75,2.45,3.15,1.0,0.010499999999999999,0.089,0.21049999999999996,0.5625,0.199,20.3
Tyus Jones,10373.142857142857,23.0,185.78285714285715,87.996848,65.0,6.014285714285714,1.7142857142857142,3.6571428571428575,0.04285714285714283,0.012428571428571386,0.08357142857142856,0.15014285714285713,0.5175714285714286,0.2795714285714286,10.3
Udoka Azubuike,11601.0,21.5,210.82,124.7378,16.0,2.9000000000000004,2.5500000000000003,0.0,-26.25,0.078,0.1915,0.131,0.6699999999999999,0.0,3.5
Udonis Haslem,7463.368421052632,33.0,203.2,106.25989431578948,45.89473684210526,5.931578947368421,5.278947368421052,0.6526315789473685,1.0684210526315787,0.07042105263157895,0.2359473684210526,0.15605263157894736,0.5213157894736842,0.056368421052631575,3.9
Usman Garuba,11700.0,20.0,203.2,103.872568,24.0,2.0,3.5,0.7,7.0,0.083,0.263,0.091,0.51,0.084,3.0
Vernon Carey Jr.,11594.5,20.5,205.74,122.46984,13.0,2.65,1.5499999999999998,0.05,-25.400000000000002,0.09949999999999999,0.1335,0.1785,0.5485,0.01399999999999995,0.5
Victor Oladipo,9869.666666666666,26.0,193.04,95.95990755555556,51.333333333333336,16.91111111111111,4.422222222222222,3.9111111111111114,-0.22222222222222232,0.018222222222222223,0.12777777777777777,0.25555555555555554,0.5367777777777778,0.205,10.7
Vit Krejci,11702.0,22.0,203.2,88.45044,30.0,6.2,3.4,1.9,-12.8,0.024,0.121,0.125,0.529,0.1169999999999999,1.2
Vlatko Cancar,11398.333333333334,24.0,203.19999999999996,107.047712,23.333333333333332,2.4666666666666663,1.3333333333333333,0.5333333333333333,-7.566666666666666,0.06166666666666663,0.12933333333333333,0.14666666666666667,0.5703333333333334,0.09933333333333333,5.0
Wendell Carter Jr.,11185.5,21.5,207.645,120.76887,50.75,11.95,8.775,1.9249999999999998,-6.225,0.08549999999999999,0.22324999999999998,0.187,0.5745,0.11149999999999997,15.2
Wenyen Gabriel,11409.666666666666,24.0,205.74,92.98636,25.666666666666668,3.6333333333333333,2.6666666666666665,0.43333333333333335,0.09999999999999994,0.08466666666666667,0.14466666666666667,0.14133333333333334,0.5426666666666666,0.054,5.5
Wesley Matthews,8901.307692307691,29.0,194.99384615384616,99.79024000000001,69.07692307692308,11.86923076923077,2.8461538461538463,1.9384615384615385,2.123076923076923,0.018846153846153832,0.08276923076923076,0.1696923076923077,0.5548461538461539,0.09646153846153846,3.4
Will Barton,9603.9,26.5,197.358,81.3290456,62.3,11.26,4.14,2.67,-0.6300000000000001,0.03169999999999999,0.14299999999999996,0.2048,0.5208,0.1523,6.8
Willy Hernangomez,10607.666666666666,25.5,210.82000000000002,111.13004000000001,51.0,7.266666666666666,5.733333333333333,1.05,-2.183333333333333,0.12983333333333333,0.24683333333333332,0.20166666666666666,0.584,0.11133333333333328,6.9
Xavier Moon,11729.0,27.0,187.96,74.84268,10.0,5.8,1.4,2.4,1.4,0.0139999999999999,0.072,0.177,0.545,0.245,1.8
Xavier Sneed,11728.0,24.0,195.58,97.52228,9.0,0.6,0.7,0.1,-3.8,0.0409999999999999,0.111,0.109,0.25,0.036,4.3
Xavier Tillman,11472.0,22.0,203.2,111.13004,59.0,6.6,4.3,1.3,2.9,0.065,0.163,0.142,0.605,0.096,7.0
Yuta Watanabe,11169.25,25.5,205.10500000000002,96.3883,30.25,3.325,2.2,0.55,0.725,0.0405,0.14975,0.14475,0.48024999999999995,0.06875,5.6
Zach Collins,10734.5,21.75,212.09,109.42907,45.5,6.45,4.825,1.35,2.75,0.0755,0.16324999999999998,0.15725,0.54225,0.09575,11.6
Zach LaVine,10108.75,23.5,195.8975,87.429858,59.75,20.0875,4.0,3.85,-6.0375,0.014999999999999987,0.11649999999999999,0.27012499999999995,0.564875,0.20325,24.8
Zeke Nnaji,11594.5,20.5,205.74,108.86208,41.5,4.9,2.55,0.30000000000000004,-6.85,0.0555,0.135,0.136,0.622,0.037,5.2
Ziaire Williams,11717.0,20.0,205.74,83.91452,62.0,8.1,2.1,1.0,4.2,0.017,0.071,0.144,0.5589999999999999,0.062,5.7
Zion Williamson,11179.0,19.5,199.39,128.820128,42.5,24.75,6.75,2.9000000000000004,3.5999999999999996,0.0865,0.1225,0.289,0.6325000000000001,0.1535,26.0
